"Horizontal_mean_delta_l","Horizontal_mean_delta_r","Horizontal_mean_geschwindigkeit_l","Horizontal_mean_geschwindigkeit_r","Horizontal_mean_geschwindigkeit_m","Horizontal_max_delta_l","Horizontal_max_delta_r","Horizontal_max_geschwindigkeit_l","Horizontal_max_geschwindigkeit_r","Horizontal_max_geschwindigkeit_m","Horizontal_min_delta_l","Horizontal_min_delta_r","Horizontal_min_delta_m","Horizontal_min_geschwindigkeit_l","Horizontal_min_geschwindigkeit_r","Horizontal_min_geschwindigkeit_m","Horizontal_standardabweichung_delta_l","Horizontal_standardabweichung_geschwindigkeit_l","Horizontal_standardabweichung_geschwindigkeit_r","Horizontal_standardabweichung_geschwindigkeit_m","Horizontal_varianz_delta_l","Horizontal_varianz_geschwindigkeit_r","Horizontal_tendenz_l","Horizontal_tendenz_r","Horizontal_tendenz_m","Horizontal_Kovarianz_blick_x","Horizontal_Kovarianz_blick_y","Horizontal_links_verhaeltnis_x","Horizontal_rechts_verhaeltnis_x","Horizontal_sacc_m","Horizontal_sacc_rate_m","Horizontal_sacc_l","Liegende_8_langsam_mean_delta_l","Liegende_8_langsam_mean_geschwindigkeit_l","Liegende_8_langsam_mean_geschwindigkeit_r","Liegende_8_langsam_mean_geschwindigkeit_m","Liegende_8_langsam_max_delta_l","Liegende_8_langsam_max_delta_r","Liegende_8_langsam_max_geschwindigkeit_l","Liegende_8_langsam_max_geschwindigkeit_r","Liegende_8_langsam_max_geschwindigkeit_m","Liegende_8_langsam_min_delta_l","Liegende_8_langsam_min_delta_r","Liegende_8_langsam_min_delta_m","Liegende_8_langsam_min_geschwindigkeit_l","Liegende_8_langsam_min_geschwindigkeit_r","Liegende_8_langsam_min_geschwindigkeit_m","Liegende_8_langsam_standardabweichung_delta_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_r","Liegende_8_langsam_standardabweichung_geschwindigkeit_m","Liegende_8_langsam_varianz_delta_l","Liegende_8_langsam_tendenz_l","Liegende_8_langsam_Kovarianz_blick_x","Liegende_8_langsam_Kovarianz_blick_y","Liegende_8_langsam_links_verhaeltnis_x","Liegende_8_langsam_rechts_verhaeltnis_x","Liegende_8_langsam_sacc_m","Liegende_8_langsam_sacc_rate_m","Liegende_8_langsam_sacc_l","Liegende_8_schnell_mean_delta_l","Liegende_8_schnell_mean_delta_r","Liegende_8_schnell_mean_geschwindigkeit_l","Liegende_8_schnell_mean_geschwindigkeit_r","Liegende_8_schnell_mean_geschwindigkeit_m","Liegende_8_schnell_max_delta_l","Liegende_8_schnell_max_delta_r","Liegende_8_schnell_max_delta_m","Liegende_8_schnell_max_geschwindigkeit_l","Liegende_8_schnell_max_geschwindigkeit_r","Liegende_8_schnell_max_geschwindigkeit_m","Liegende_8_schnell_min_delta_l","Liegende_8_schnell_min_delta_r","Liegende_8_schnell_min_delta_m","Liegende_8_schnell_min_geschwindigkeit_l","Liegende_8_schnell_min_geschwindigkeit_r","Liegende_8_schnell_min_geschwindigkeit_m","Liegende_8_schnell_standardabweichung_delta_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_r","Liegende_8_schnell_varianz_delta_l","Liegende_8_schnell_tendenz_l","Liegende_8_schnell_tendenz_r","Liegende_8_schnell_tendenz_m","Liegende_8_schnell_Kovarianz_blick_x","Liegende_8_schnell_Kovarianz_blick_y","Liegende_8_schnell_links_verhaeltnis_x","Liegende_8_schnell_rechts_verhaeltnis_x","Liegende_8_schnell_sacc_m","Liegende_8_schnell_sacc_l"
46.4951929113,36.9737781463,9.041966E-4,8.990579E-4,8.358124E-4,278.1351223803,267.0276878216,0.0761309222,0.0745710098,0.0753044013,0.4125610355,0.4738516532,0.8174304829,4.92461599596868E-6,2.30528955269282E-6,3.51173060784655E-6,40.6761796088,0.0042696924,0.0040581631,0.0040795476,1654.5515875653,1.6468687960252E-5,-1.0,-1.0,-1.0,77991.7716376829,6392.6775371193,0.9739039666,0.9718162839,371.0,439.0,453.0,37.1385409292,6.880906E-4,7.244957E-4,6.514617E-4,371.9038450557,384.387600287,0.0590189938,0.0993485004,0.0984594264,1.2563189091,0.5081483783,0.5842382072,-8.98378169625421E-7,-7.07718718140668E-7,-8.0290891269296E-7,40.9489683816,0.0031016127,0.0035300331,0.0035197607,1676.8180115155,-1.0,81578.5764633695,19357.2660143588,0.963256785,0.956993737,548.0,766.0,807.0,36.1023226729,32.680384678,0.0010030566,9.478689E-4,9.059505E-4,569.183671148,178.4649933967,175.0686562751,0.0682896154,0.0688004992,0.0685444965,1.9518843845,0.324732451,0.9554789874,7.97166106449947E-6,3.6934092591827E-6,2.83881991365824E-6,31.8659448701,0.0041451386,0.0037165541,1015.4384424616,-1.0,-1.0,-1.0,81167.9180302946,17710.1135847645,0.9707112971,0.9644351464,580.0,605.0
87.4259668003,76.4341536289,0.0023446474,0.0019510589,0.0021938821,1066.2339196961,1089.6984966755,0.1102308609,0.1172699051,0.1137451002,0.5368700004,0.3556528442,1.55498482,2.24742013625917E-6,1.43675302600531E-6,1.66913041659503E-6,149.4906786912,0.0104755428,0.0094347988,0.0103441682,22347.4630155609,8.9015428717627E-5,-1.0,-1.0,-1.0,114769.89398505,21169.3331685979,0.6760710554,0.8004179728,206.0,276.0,281.0,50.9534902463,0.0014501643,0.0011689531,0.0015069508,903.4913526822,978.91572621,0.0834799617,0.1049426026,0.1035561593,0.1320770055,0.2857324052,0.6099850646,-8.70722451820923E-6,-9.156E-6,-8.92710414270827E-6,110.8109628077,0.0072258046,0.0067646949,0.0081385255,12279.0694783743,-1.0,75092.7400910629,19757.3397816798,0.9461827284,0.944931164,373.0,523.0,454.0,36.8486804423,37.8717393348,0.0017773376,0.0017477282,0.0018204709,231.2772020858,359.9107308951,202.932850357,0.1048434467,0.0957741547,0.1011125292,0.9411716778,0.4496840925,1.3605335898,2.38874322816528E-6,1.36777409825683E-6,1.423E-6,21.9571000034,0.0085879434,0.0078567008,482.1142405607,-1.0,-1.0,-1.0,84781.4584433421,22513.8718500839,0.9467640919,0.9227557411,566.0,563.0
71.2926154395,74.2752243362,7.10095E-4,7.18069E-4,6.453073E-4,558.8583320891,534.3472840962,0.0514384909,0.052598448,0.0521163808,1.3213935809,2.0513174312,1.2598615814,6.18087687841074E-6,6.33633131209277E-6,5.95373824082364E-6,99.2484532158,0.0020029697,0.0020038349,0.0019968204,9850.2554657228,4.01535446372022E-6,-1.0,-1.0,-1.0,100180.454448688,1741.1891286394,0.9916230366,0.9937172775,329.0,420.0,465.0,63.4229656284,6.859479E-4,7.872662E-4,6.95246E-4,579.8543575462,562.5416461827,0.0901237642,0.090633142,0.0903767641,0.3725896929,0.5099365824,0.3656565812,-1.22380911577231E-5,-1.24784164989009E-5,-1.2355E-5,98.0890014263,0.0037378168,0.0040882346,0.0041049666,9621.4522008133,-1.0,86604.0129758964,13352.2630838228,0.9753653445,0.8910229645,493.0,695.0,816.0,31.4318324619,37.2283844414,6.784612E-4,6.988913E-4,6.384993E-4,135.9681027952,145.5997953319,137.8092347596,0.0062550043,0.0054595222,0.0058552249,0.7604235268,3.3795201125,0.5730904355,6.60853109380469E-6,1.03904484568045E-5,8.23290989779339E-6,24.1873140864,5.001762E-4,5.215578E-4,585.0261627131,-1.0,-1.0,-1.0,71615.8851352954,9997.3331304487,1.0,1.0,620.0,639.0
77.5020444197,80.1768665176,7.199066E-4,7.389749E-4,6.951353E-4,615.9325850401,615.8357893179,0.0408642018,0.042548269,0.0402137722,1.1318165517,1.0856933188,0.2942481522,7.311E-6,6.77571716282374E-6,7.03833308329463E-6,119.455614682,0.0021144221,0.0021499349,0.0021039756,14269.6438790541,4.62222022532262E-6,-1.0,-1.0,-1.0,95351.6360782388,2737.9883003163,0.9853862213,0.9895615866,259.0,317.0,320.0,39.0922014873,6.02612E-4,6.804857E-4,6.165676E-4,887.3463054628,941.4019360437,0.0897030904,0.0909359063,0.0903187132,0.4442452364,0.9548749001,0.3570070473,-1.28387242303678E-5,-1.24362779257322E-5,-1.26372838886214E-5,94.7705979405,0.0029010448,0.0034879249,0.0033879261,8981.4662339931,-1.0,86225.8448614535,19122.5387569782,0.975375626,0.9770450751,368.0,504.0,598.0,30.1306764754,33.3232910242,7.022896E-4,7.179365E-4,6.90299E-4,165.6192960106,153.9074280675,158.9509793642,0.038288917,0.0372478811,0.0377683094,1.6817730721,0.4857125911,1.4333727444,7.25975499878723E-6,4.61483972177698E-6,5.784E-6,21.3483311675,0.0016661436,0.0016290158,455.7512436352,-1.0,-1.0,-1.0,75569.0758169373,14778.959110199,0.9822361546,0.9853709509,599.0,612.0
54.5112222038,52.6916602204,7.245029E-4,6.387393E-4,6.781834E-4,381.106790747,359.2957654294,0.0524586372,0.0524386832,0.0528405496,1.5604081541,0.8650608158,1.5514301984,3.707E-6,3.09511554169347E-6,3.38874263968995E-6,64.9695809333,0.0026195484,0.0019186769,0.002593951,4221.0464466531,3.68132104627369E-6,-1.0,-1.0,-1.0,84812.8650844834,478.8591439592,0.9958115183,0.9989528796,331.0,378.0,387.0,29.9630950294,4.974512E-4,4.985422E-4,4.452751E-4,726.8825655472,721.4107529057,0.0579714843,0.0578660928,0.0579169836,0.4466835675,0.3750142969,0.2692236718,-2.59472634777652E-7,-1.44560380025465E-7,-1.33937640918793E-7,86.7122097787,0.001679797,0.0016684651,0.0016582371,7519.007324711,-1.0,75507.4900776021,15566.3924519261,0.9979123173,0.9987473904,404.0,657.0,687.0,30.6552346992,31.5169794861,7.691393E-4,7.989088E-4,8.031824E-4,130.705877208,135.0316592622,132.3596097929,0.0502154113,0.0698555314,0.0680973149,0.8492090586,1.0190848733,0.5787197254,9.07342567448672E-7,2.47032585541073E-6,1.68822330107868E-6,19.8032816556,0.0020949731,0.0026417707,392.1699643324,-1.0,-1.0,-1.0,70836.7419767119,10702.3706441844,0.9937238494,0.9968619247,614.0,628.0
79.5809079789,94.1013007622,0.0042502538,0.0064031192,0.0084653793,408.0018549332,554.359836908,0.0680539584,0.0760574824,0.0755090928,0.6987249657,8.0193672583,2.0767210876,1.38911740862993E-5,1.25088252051827E-5,1.91351854724778E-5,62.3163871781,0.0111783958,0.0151802713,0.0180536409,3883.3321109357,2.304406E-4,-1.0,-1.0,-1.0,94947.2956181171,7076.8834742534,0.7269874477,0.7918410042,426.0,548.0,588.0,44.7410828406,0.0015266468,0.001421117,0.0016711989,467.2111829952,537.770416749,0.097456798,0.0945056577,0.09596972,0.6635007848,0.5893300183,0.1821825544,-5.70636166686821E-7,-6.47721938909702E-7,-5.32E-7,43.4044383913,0.0070327512,0.0070236159,0.0077783836,1883.9452720647,-1.0,80710.6727392926,20581.8188378648,0.8514190317,0.9515859766,669.0,942.0,962.0,45.8746010761,48.1925658692,0.0030088317,0.0024744283,0.0030883404,455.1658661727,544.911237975,198.7302201717,0.0780131158,0.0841227635,0.0771657793,3.9898233062,1.2002907159,0.0766273715,1.67731968385991E-5,1.60233701510724E-5,1.58459356238627E-5,29.3166185283,0.0099249804,0.0088428046,859.4641219313,-1.0,-1.0,-1.0,93953.1225506684,35116.4741795071,0.7991631799,0.8514644351,512.0,603.0
51.6705458582,47.8138212603,6.114903E-4,6.012141E-4,5.497332E-4,168.7732160336,165.7434623401,0.0078516711,0.0089222687,0.0078125649,1.6430139971,3.4231607041,2.9827606771,1.28288250008634E-5,1.1097439312553E-5,1.18071321604558E-5,31.6627989088,6.990106E-4,7.579372E-4,7.073479E-4,1002.5328347412,5.74468765157541E-7,-1.0,-1.0,-1.0,71292.0334081808,225.7098547839,1.0,1.0,365.0,467.0,450.0,86.7500904143,0.0011476809,8.131657E-4,9.596423E-4,763.2904421053,753.9042093002,0.0974908138,0.1000781696,0.098776881,0.6905045061,0.2513831253,0.6766599744,-1.09840755069596E-5,-1.08038360236137E-5,-1.08936495763053E-5,118.2679858652,0.0042221171,0.0032366136,0.0040388361,13987.3164806189,-1.0,69209.4367483654,19813.1224694484,0.9724540902,0.9762103506,724.0,986.0,955.0,119.0219288578,118.6987225206,0.0011409363,0.0012062087,0.0011931984,765.3976651189,780.0101321232,768.2861070992,0.0718481257,0.0714759027,0.0570360552,2.9391135298,1.7289195442,1.742262117,8.89708111452714E-6,8.09160978054979E-6,8.23822833917396E-6,186.6180546157,0.0037528418,0.0042553587,34826.2983085548,-1.0,-1.0,-1.0,73455.1250928839,37285.0802004831,0.9968652038,0.9947753396,576.0,622.0
104.1396908016,104.7987799801,0.0012285637,0.0012224082,0.0011809439,503.3671377465,528.1074566947,0.1139997761,0.116224306,0.1150912211,2.4059834485,0.361182815,1.9613944533,1.27316363557566E-5,2.75064317746498E-5,9.93402372847738E-7,124.8156471708,0.0059960531,0.0059867853,0.0059860443,15578.9457786749,3.58415987957684E-5,1.0,1.0,1.0,135509.998647492,20340.8285686737,0.9123173278,0.9102296451,169.0,246.0,217.0,27.0630605375,8.377932E-4,7.850103E-4,7.08978E-4,546.7957066374,435.4966725029,0.0936992259,0.0918391929,0.0695007907,0.5618677346,0.8388371685,0.5257522731,-9.46301902776857E-7,-9.45099280980207E-7,-9.44188025773451E-7,24.1279301214,0.004892719,0.0045608285,0.0041654814,582.1570119429,-1.0,84259.1174933004,21875.9142809548,0.9519832985,0.9519832985,371.0,608.0,500.0,33.7236855354,35.3640195479,8.080205E-4,7.764407E-4,7.64913E-4,138.9378062918,139.312488939,139.0670591155,0.072209215,0.0707122764,0.0714594401,0.9668215182,0.66211665,0.5894502775,9.145E-6,2.7501608959214E-5,2.15533217310577E-5,20.4828917015,0.0030709645,0.0030093972,419.5488524548,-1.0,-1.0,-1.0,70973.5422944904,15110.9509526066,0.9759665622,0.973876698,456.0,479.0
117.1829093046,116.7604760596,8.643893E-4,8.805328E-4,8.43666E-4,973.9647448061,965.1124810243,0.0432302032,0.0451898641,0.0442014554,1.2821663966,2.2694291964,2.5957782402,1.53142533374726E-5,1.11886186261234E-5,1.40569399397431E-5,142.9711815608,0.0032108507,0.0032796644,0.0032458365,20440.7587568885,1.07561988163537E-5,-1.0,-1.0,-1.0,125365.085583526,7931.3438709224,0.9717868339,0.9728317659,163.0,227.0,234.0,54.6877961844,5.364225E-4,6.15689E-4,5.39128E-4,492.0422019184,457.7853972668,0.0623727213,0.0649658636,0.0650673084,0.1925580088,1.0355839943,0.1592226786,-4.55520329022272E-7,-6.49907161238877E-7,-5.5E-7,70.715432599,0.002472836,0.0032079604,0.0028964118,5000.6724076573,-1.0,65696.3479561811,12343.7400226028,0.9862212944,0.9816283925,302.0,407.0,424.0,37.8463410053,36.0946101422,6.423253E-4,7.102092E-4,6.245202E-4,143.4640288932,337.5947809887,136.3394474214,0.0072657989,0.0672194775,0.007370054,1.5490871253,1.0966433231,0.2694879616,6.07210031835317E-6,6.39462614512722E-6,6.0862989659081E-6,24.9422675341,7.298221E-4,0.0022900061,622.1167097424,-1.0,-1.0,-1.0,68771.6177792971,11582.4508419489,0.9979123173,0.9989561587,474.0,483.0
47.1086600153,45.2673146956,6.176765E-4,6.267141E-4,5.910346E-4,304.9270398783,339.0977258672,0.0696494104,0.071266877,0.0704480946,3.0707936556,0.8270012518,0.9702994974,1.9217E-5,3.07566449896417E-5,1.3239E-5,47.5493321177,0.0023436819,0.002400529,0.0023701721,2260.9389848388,5.76253927050097E-6,-1.0,-1.0,-1.0,70118.5631890163,2157.45081985,0.9926854754,0.9916405434,315.0,375.0,398.0,35.6231515007,7.079996E-4,7.06871E-4,6.669221E-4,360.0113823787,383.3366062139,0.071128369,0.0765707471,0.0757480905,0.6063488217,0.4573672156,0.3255284904,-1.04229719851409E-6,-1.0008337692008E-6,-1.01121208729551E-6,50.2995261721,0.0040523161,0.0041242292,0.0041094759,2530.0423331383,-1.0,75288.007024136,21489.338787574,0.9582463466,0.9532359081,290.0,451.0,476.0,37.0004582302,35.9201034093,7.270597E-4,7.263883E-4,6.989408E-4,152.1779256428,124.5766511178,138.333966882,0.0706308453,0.0743762146,0.0700660932,0.821714276,0.5931075466,1.1941688496,2.37427839350925E-6,2.59613681086554E-6,2.2882260623563E-6,26.7127639965,0.0026964182,0.0028131455,713.5717603346,-1.0,-1.0,-1.0,70505.7946515038,13057.3785015357,0.9864300626,0.9853862213,557.0,548.0
63.2948724045,75.5231170957,0.0010005183,8.070328E-4,9.342586E-4,618.8044506788,609.7590520452,0.0811784205,0.0409994355,0.0808351142,2.9051461704,0.4044524311,0.2710881163,4.73614946231183E-6,5.118E-6,4.89325935539663E-6,90.626836282,0.0040523189,0.0021350808,0.0039986481,8213.2234544759,4.55857019018791E-6,-1.0,-1.0,-1.0,90588.2718552623,8131.8582460607,0.9488517745,0.9655532359,345.0,445.0,403.0,75.4881448923,6.383117E-4,6.328209E-4,5.890625E-4,767.7275583552,751.4586189374,0.0684712517,0.072924664,0.0732765079,0.335220195,0.3200736935,0.3400371012,-1.50362959604642E-5,-1.49455851258607E-5,-1.49909362003954E-5,153.6543241745,0.0032059942,0.0031700382,0.0032532521,23609.651337514,-1.0,83906.408615655,31260.8792474654,0.964091858,0.9624217119,302.0,493.0,485.0,41.2824438916,39.7435653218,7.135123E-4,6.932373E-4,6.743876E-4,182.5602647776,155.2591354616,166.4658126972,0.0418963575,0.0399313576,0.0408989902,1.2297455766,1.1008944654,1.3240319318,1.106E-5,1.2512E-5,1.17767653183426E-5,28.6753480511,0.001460402,0.0014131765,822.2755858523,-1.0,-1.0,-1.0,71289.0177236511,12087.855366541,0.9979101358,0.9979101358,590.0,591.0
87.4466124839,85.9806330635,0.0012906417,0.0011083632,0.0012687955,630.0012339829,637.9615766821,0.0834648727,0.0840810836,0.0837687014,4.2941216259,0.2030495834,0.5628754235,5.18685595103011E-6,1.09926924133827E-5,3.601E-6,106.3279331271,0.0063190834,0.0055459932,0.0063820189,11305.6293630901,3.0758E-5,-1.0,-1.0,-1.0,122548.431153624,10453.9695728109,0.9435736677,0.9550679206,246.0,313.0,278.0,28.4952556717,8.46404E-4,8.589323E-4,8.217557E-4,309.924281947,184.0557573369,0.1024308233,0.1034418715,0.1029264085,0.5973733603,0.2327594708,0.3108565285,-2.08425667203439E-7,-2.10200926142965E-7,-3.9813444942852E-8,24.429744322,0.0053044832,0.0054108967,0.0053780297,596.812407639,-1.0,85864.7866776955,22718.20028101,0.9490605428,0.9427974948,259.0,385.0,443.0,42.2201281269,35.4787303113,0.0011484607,0.0011214327,0.0010816768,483.5057088895,148.1583000798,150.1229422367,0.0607774988,0.060450108,0.0606128526,1.5338603715,1.3162745736,3.134703189,1.75160214025809E-6,3.93060443521722E-6,2.76882403461577E-6,29.6278447176,0.0046374435,0.0044840933,877.8091826089,-1.0,-1.0,-1.0,89295.4825842008,22698.1087808861,0.9456635319,0.9487983281,549.0,573.0
39.273179301,37.7766310965,9.514625E-4,8.8289E-4,8.697495E-4,356.4319390037,157.1044651157,0.0651877054,0.097533475,0.0978508578,1.3979696994,0.3199630785,2.7681457782,1.20931328535176E-5,1.62074972214758E-5,6.17617342710796E-6,35.1195140482,0.0045492596,0.0047468639,0.0047757381,1233.3802669827,2.25327167562194E-5,-1.0,-1.0,-1.0,83538.0640083736,10889.5888289772,0.9550679206,0.9508881923,336.0,401.0,381.0,20.4759434471,6.732465E-4,6.636667E-4,6.110365E-4,400.7212501799,405.699247223,0.0805283969,0.0693410635,0.0699990848,0.3760276096,0.2267221453,0.4854867274,-3.59915402936609E-7,-2.92502501692005E-7,-3.16881813474262E-7,28.1964644625,0.0039539453,0.00373864,0.0035702197,795.0406081839,-1.0,81697.2061742504,20755.6198493189,0.9566305254,0.9549624687,290.0,442.0,427.0,28.7455731245,32.8762100269,7.488323E-4,8.003801E-4,7.059845E-4,120.3663161177,558.7125719207,128.492049629,0.0484042769,0.0740267964,0.0424878939,0.4096121,0.9684438068,0.6067470147,8.22361403116491E-6,1.04982532985087E-5,9.00670155548469E-6,19.9594153639,0.0021139052,0.0030532811,398.3782616702,-1.0,-1.0,-1.0,69645.5525898076,12567.1389187289,0.9905857741,0.9905857741,619.0,627.0
41.6614409139,43.3221802152,9.739872E-4,9.238909E-4,8.947708E-4,648.0495997278,244.6275280441,0.0777548239,0.0763924136,0.0757858397,1.1324181416,0.2238660535,0.6527878336,1.4843E-5,3.35693621998263E-5,2.77489862353084E-6,46.5870914129,0.0050218207,0.0048541187,0.0048348066,2170.3570863122,2.35624686443555E-5,-1.0,-1.0,-1.0,83110.9958149128,10520.5580199297,0.9592476489,0.9529780564,187.0,225.0,249.0,35.9948724898,8.516843E-4,8.477087E-4,8.300057E-4,408.1126189922,363.2562006257,0.0685141956,0.084246573,0.0847357103,1.1651583054,1.4083017565,0.3425848541,-1.28819121826257E-6,-1.40607071875502E-6,-1.347E-6,50.9303331766,0.0049577604,0.0049964807,0.0051908171,2593.8988374841,-1.0,76886.9645152077,17959.788275618,0.9703672788,0.9586811352,279.0,346.0,404.0,42.4259045975,43.0088649554,0.0012050634,0.0011194614,0.0011480609,520.1010780353,354.7955582118,310.3102853188,0.0773445096,0.0769899785,0.0771658051,0.952180565,1.1756361628,1.2717450384,4.85824694094715E-6,6.064E-6,5.45193581244059E-6,38.4130175025,0.0053688911,0.0050229455,1475.5599136493,-1.0,-1.0,-1.0,78894.8031490602,18226.9432789981,0.960251046,0.9571129707,416.0,443.0
95.521228028,93.6607933908,8.559182E-4,8.840215E-4,8.190767E-4,877.5836238502,880.5782744518,0.0724983403,0.0751141767,0.0750356063,6.0303477163,4.0820940568,6.5735656429,7.45105973365525E-6,8.27740471104412E-6,7.8637786804473E-6,173.1785360438,0.0042689175,0.0043219542,0.0043105985,29990.8053462883,1.8679288157997E-5,-1.0,-1.0,-1.0,94629.9859208243,10865.4397430563,0.9571129707,0.9560669456,292.0,339.0,379.0,51.5055235487,6.199783E-4,6.742058E-4,6.196357E-4,299.4395495523,446.2241408183,0.0651502281,0.1023738964,0.1000171063,0.4887387962,1.2711718713,1.1191990116,-5.48924342816068E-7,-4.42E-7,-4.95246295771066E-7,41.9671480212,0.0032726719,0.0043822978,0.0041992656,1761.2415130331,-1.0,74540.6441669544,19434.4834201027,0.9549436796,0.9503546099,291.0,521.0,482.0,35.9191242563,40.4651557396,7.799677E-4,7.956635E-4,7.610745E-4,261.6395128079,105.9910700001,145.7511472585,0.0447311387,0.0447899916,0.0447574096,2.5166655743,1.1829370002,0.2511547613,4.73071887983651E-6,3.69144262705181E-6,4.13970466361961E-6,19.1419413055,0.0023103617,0.0022852445,366.413916944,-1.0,-1.0,-1.0,79110.2338039826,18198.1046751432,0.9707724426,0.9718162839,572.0,591.0
80.9928421977,77.7571128048,6.340952E-4,6.308055E-4,6.085576E-4,415.3225202686,424.8207749258,0.0336775882,0.0306706582,0.0321722136,3.4627898462,2.2670917425,5.59332248,5.89483400155716E-6,6.26513272778409E-6,5.13658190480785E-6,85.9091482763,0.0017839853,0.0017379174,0.0017565641,7380.3817575658,3.02035674548618E-6,-1.0,-1.0,-1.0,91567.5369110681,3906.5120442781,0.9832635983,0.9843096234,233.0,275.0,275.0,30.6099629713,4.743023E-4,4.677181E-4,4.287847E-4,357.8286830382,236.0096576407,0.0640271767,0.0637191972,0.0632425037,0.4942328788,0.8625841397,1.2137870537,-1.48574404457224E-7,-4.2434549379175E-7,-2.86437981037677E-7,26.8039485787,0.0025196477,0.0021968187,0.0021745657,718.4516594093,-1.0,72702.6504077994,13650.6246223387,0.9870671673,0.986232791,212.0,366.0,401.0,33.2128044882,32.8262828038,8.220473E-4,8.460536E-4,8.169296E-4,165.1616828491,186.0562418156,175.4893136494,0.0769794619,0.0797045824,0.0783186146,1.3326370768,0.5174070046,1.528977081,4.162E-6,2.84446889395998E-6,3.48683662828794E-6,23.9675375715,0.0031835558,0.0032734557,574.442857241,-1.0,-1.0,-1.0,80996.9471617939,17963.4032654306,0.9748953975,0.9738493724,676.0,678.0
31.3847839728,31.7128060613,8.269179E-4,7.376385E-4,7.962075E-4,159.7233015159,156.0551322618,0.0647224068,0.0655805574,0.0647028037,1.7990874544,0.8553649303,0.3464687618,1.39022930192629E-5,9.09692854721122E-6,1.147E-5,20.2049728094,0.003999868,0.0030737385,0.0039834251,408.2409262296,9.44786855253195E-6,-1.0,-1.0,-1.0,69093.5033025857,4904.4010882055,0.9686847599,0.9812108559,344.0,403.0,447.0,23.5874133922,6.833369E-4,7.431794E-4,6.409742E-4,150.0515840154,142.4065391613,0.0944489173,0.0923743869,0.0933708526,0.5517965305,0.9687964561,0.288057061,-3.71373120696811E-7,-6.32188871698445E-7,-4.62762056616699E-7,13.0022334424,0.0040040054,0.00408874,0.0039641533,169.0580744895,-1.0,77985.5882093106,19162.1473572706,0.9574290484,0.9699499165,518.0,662.0,855.0,28.9445416093,32.508510488,7.367495E-4,7.367568E-4,7.289184E-4,100.8401365532,93.9392355657,93.4414887041,0.0502709101,0.0365136876,0.0503810079,1.119329295,2.2084068681,1.284871104,6.36351613888405E-6,9.77018360726426E-6,6.79060202389288E-6,17.7867358849,0.0020294219,0.0012422909,316.3679734389,-1.0,-1.0,-1.0,72225.2695112839,12725.2403018018,0.9895506792,0.9926854754,629.0,655.0
29.9681276316,50.1577160069,5.456741E-4,5.192825E-4,5.111885E-4,203.2523414911,176.0520149271,0.0070737368,0.0094136476,0.0081558571,0.5227629876,4.6994267534,1.8674352895,1.44872181357396E-6,1.38506538389879E-6,1.41608967502057E-6,29.5494478652,5.996115E-4,6.399615E-4,5.990892E-4,873.1698691393,4.09550774331481E-7,-1.0,-1.0,-1.0,71108.5486539054,20.5227747948,1.0,1.0,312.0,402.0,335.0,28.463477353,6.855136E-4,6.361848E-4,6.517685E-4,345.6902376161,365.0341979918,0.0754642743,0.0755124653,0.0754863466,0.4906305036,0.8850866419,0.5929489338,-1.97199855001217E-7,-1.89938603723362E-7,-1.2985297951566E-7,37.389635643,0.0041315533,0.0038067199,0.004141391,1397.9848535176,-1.0,74680.2766882261,11466.0079795135,0.9929078014,0.9954109303,251.0,419.0,329.0,36.13765465,37.5547401599,0.0018274222,0.0019257789,0.0019096552,140.3309661282,122.1481854256,129.6953615575,0.097938589,0.0973314078,0.0976179197,1.9876848796,1.1479656236,0.7976577613,2.73042049232186E-6,6.5309207911154E-7,1.69030352256556E-6,20.799132342,0.0080971764,0.0085155514,432.6039061798,-1.0,-1.0,-1.0,80568.5139054995,15788.7490317854,0.9759162304,0.9748691099,514.0,531.0
114.645075351,121.2401743515,0.0014849555,0.0018210667,0.0015799325,867.9271401684,877.4457790765,0.0984534123,0.1168707056,0.1162825438,0.9953931601,1.1791955058,1.5136488747,2.64822649549516E-5,2.31001830650562E-5,1.3378E-5,151.2679172514,0.0063417767,0.0077354482,0.0070310226,22881.98278959,5.98371593091756E-5,-1.0,-1.0,1.0,145003.57707447,42973.0979798042,0.7985386221,0.7787056367,287.0,284.0,384.0,88.0059210723,0.0017646224,0.0023200785,0.002152922,394.8922262356,396.7540237464,0.0714800156,0.1011972493,0.1016581909,1.1693914216,1.3272100664,0.9461565793,-1.52565214002977E-6,-3.22806220575541E-6,-8.98648129028553E-7,82.7033276514,0.0059919001,0.0092685491,0.0094540488,6839.8404046227,-1.0,55362.8671810359,19380.1244812364,0.9782971619,0.8689482471,402.0,787.0,538.0,56.5742794183,57.4320370569,6.909613E-4,7.417381E-4,6.874372E-4,281.9265597055,282.5036255306,282.2000113325,0.0604906447,0.0609346639,0.0607684725,2.4355590127,1.2438266518,1.8988917483,2.34969025983599E-6,5.91610856164309E-6,4.16938223767284E-6,57.0483358676,0.0024855462,0.0025261817,3254.5126252658,-1.0,-1.0,-1.0,68163.454265999,12599.6267998121,0.9822175732,0.9811715481,465.0,495.0
