Horizontal_mean_delta_l,Horizontal_mean_delta_r,Horizontal_mean_delta_m,Horizontal_mean_geschwindigkeit_l,Horizontal_mean_geschwindigkeit_r,Horizontal_mean_geschwindigkeit_m,Horizontal_max_delta_l,Horizontal_max_delta_r,Horizontal_max_delta_m,Horizontal_max_geschwindigkeit_l,Horizontal_max_geschwindigkeit_r,Horizontal_max_geschwindigkeit_m,Horizontal_min_delta_l,Horizontal_min_delta_r,Horizontal_min_delta_m,Horizontal_min_geschwindigkeit_l,Horizontal_min_geschwindigkeit_r,Horizontal_min_geschwindigkeit_m,Horizontal_standardabweichung_delta_l,Horizontal_standardabweichung_delta_r,Horizontal_standardabweichung_delta_m,Horizontal_standardabweichung_geschwindigkeit_l,Horizontal_standardabweichung_geschwindigkeit_r,Horizontal_standardabweichung_geschwindigkeit_m,Horizontal_varianz_delta_l,Horizontal_varianz_delta_r,Horizontal_varianz_delta_m,Horizontal_varianz_geschwindigkeit_l,Horizontal_varianz_geschwindigkeit_r,Horizontal_varianz_geschwindigkeit_m,Horizontal_tendenz_l,Horizontal_tendenz_r,Horizontal_tendenz_m,Horizontal_Kovarianz_blick_x,Horizontal_Kovarianz_blick_y,Horizontal_links_verhaeltnis_x,Horizontal_links_verhaeltnis_y,Horizontal_rechts_verhaeltnis_x,Horizontal_rechts_verhaeltnis_y,Liegende_8_langsam_mean_delta_l,Liegende_8_langsam_mean_delta_r,Liegende_8_langsam_mean_delta_m,Liegende_8_langsam_mean_geschwindigkeit_l,Liegende_8_langsam_mean_geschwindigkeit_r,Liegende_8_langsam_mean_geschwindigkeit_m,Liegende_8_langsam_max_delta_l,Liegende_8_langsam_max_delta_r,Liegende_8_langsam_max_delta_m,Liegende_8_langsam_max_geschwindigkeit_l,Liegende_8_langsam_max_geschwindigkeit_r,Liegende_8_langsam_max_geschwindigkeit_m,Liegende_8_langsam_min_delta_l,Liegende_8_langsam_min_delta_r,Liegende_8_langsam_min_delta_m,Liegende_8_langsam_min_geschwindigkeit_l,Liegende_8_langsam_min_geschwindigkeit_r,Liegende_8_langsam_min_geschwindigkeit_m,Liegende_8_langsam_standardabweichung_delta_l,Liegende_8_langsam_standardabweichung_delta_r,Liegende_8_langsam_standardabweichung_delta_m,Liegende_8_langsam_standardabweichung_geschwindigkeit_l,Liegende_8_langsam_standardabweichung_geschwindigkeit_r,Liegende_8_langsam_standardabweichung_geschwindigkeit_m,Liegende_8_langsam_varianz_delta_l,Liegende_8_langsam_varianz_delta_r,Liegende_8_langsam_varianz_delta_m,Liegende_8_langsam_varianz_geschwindigkeit_l,Liegende_8_langsam_varianz_geschwindigkeit_r,Liegende_8_langsam_varianz_geschwindigkeit_m,Liegende_8_langsam_tendenz_l,Liegende_8_langsam_tendenz_r,Liegende_8_langsam_tendenz_m,Liegende_8_langsam_Kovarianz_blick_x,Liegende_8_langsam_Kovarianz_blick_y,Liegende_8_langsam_links_verhaeltnis_x,Liegende_8_langsam_links_verhaeltnis_y,Liegende_8_langsam_rechts_verhaeltnis_x,Liegende_8_langsam_rechts_verhaeltnis_y,Liegende_8_schnell_mean_delta_l,Liegende_8_schnell_mean_delta_r,Liegende_8_schnell_mean_delta_m,Liegende_8_schnell_mean_geschwindigkeit_l,Liegende_8_schnell_mean_geschwindigkeit_r,Liegende_8_schnell_mean_geschwindigkeit_m,Liegende_8_schnell_max_delta_l,Liegende_8_schnell_max_delta_r,Liegende_8_schnell_max_delta_m,Liegende_8_schnell_max_geschwindigkeit_l,Liegende_8_schnell_max_geschwindigkeit_r,Liegende_8_schnell_max_geschwindigkeit_m,Liegende_8_schnell_min_delta_l,Liegende_8_schnell_min_delta_r,Liegende_8_schnell_min_delta_m,Liegende_8_schnell_min_geschwindigkeit_l,Liegende_8_schnell_min_geschwindigkeit_r,Liegende_8_schnell_min_geschwindigkeit_m,Liegende_8_schnell_standardabweichung_delta_l,Liegende_8_schnell_standardabweichung_delta_r,Liegende_8_schnell_standardabweichung_delta_m,Liegende_8_schnell_standardabweichung_geschwindigkeit_l,Liegende_8_schnell_standardabweichung_geschwindigkeit_r,Liegende_8_schnell_standardabweichung_geschwindigkeit_m,Liegende_8_schnell_varianz_delta_l,Liegende_8_schnell_varianz_delta_r,Liegende_8_schnell_varianz_delta_m,Liegende_8_schnell_varianz_geschwindigkeit_l,Liegende_8_schnell_varianz_geschwindigkeit_r,Liegende_8_schnell_varianz_geschwindigkeit_m,Liegende_8_schnell_tendenz_l,Liegende_8_schnell_tendenz_r,Liegende_8_schnell_tendenz_m,Liegende_8_schnell_Kovarianz_blick_x,Liegende_8_schnell_Kovarianz_blick_y,Liegende_8_schnell_links_verhaeltnis_x,Liegende_8_schnell_links_verhaeltnis_y,Liegende_8_schnell_rechts_verhaeltnis_x,Liegende_8_schnell_rechts_verhaeltnis_y,sacc_horizontal_l,sacc_horizontal_m,sacc_horizontal_r,sacc_langsam_l,sacc_langsam_m,sacc_langsam_r,sacc_rate_horizontal_l,sacc_rate_horizontal_m,sacc_rate_horizontal_r,sacc_rate_langsam_l,sacc_rate_langsam_m,sacc_rate_langsam_r,sacc_rate_schnell_l,sacc_rate_schnell_m,sacc_rate_schnell_r,sacc_schnell_l,sacc_schnell_m,sacc_schnell_r
48.0690093609,45.6393746463,44.6419486151,0.0007284863,0.0007081454,0.0006817303,295.7562724018,307.5724000179,301.6416389526,0.0692496924,0.0671500139,0.0681988833,0.6277040831,1.5003716884,0.569379912,1.42384341510711E-05,9.55605086607141E-06,1.10852554292957E-05,45.9196520393,49.5926024329,47.8415599979,0.0030723234,0.002985718,0.0030300334,2108.6144434147,2459.4262160653,2288.8148630346,9.43917080715559E-06,8.91451222865746E-06,9.18110219490003E-06,-1,-1,-1,79350.6639099823,4073.7184643209,0.9831401475,0.9831401475,0.9852476291,0.9852476291,35.1674815891,34.7531168416,31.3153766429,0.0005761632,0.0005041011,0.000511946,221.1669123485,205.1148251643,211.0914404902,0.0690422918,0.0506312247,0.0685376614,0.4534123022,1.300240887,0.3926075594,-1.17657250211614E-06,-1.14259619389204E-06,-1.15954133567372E-06,24.7500220048,24.3103797593,24.4471969818,0.0027716672,0.0018750405,0.0027387183,612.5635892391,590.9945640394,597.6654402652,7.68213886520581E-06,3.51577698578797E-06,7.50057793064513E-06,-1,-1,-1,69294.6450610936,14130.9032826906,0.987007544,0.987007544,0.9937133277,0.9937133277,76.4685389065,84.1638949506,78.5952934635,0.0007068773,0.0006722059,0.0006565885,305.1902489668,275.6023368856,288.6348223534,0.0663529336,0.0520399989,0.0654800098,1.1207123471,1.6109751988,2.4776749868,9.73860147881842E-06,8.13828115546119E-06,8.93842635795702E-06,64.0250745987,58.547284085,61.3767416655,0.0022985383,0.0018481538,0.0022579537,4099.210177365,3427.7844737259,3767.1044174702,5.28327839610122E-06,3.41567232247435E-06,5.09835511989142E-06,-1,-1,-1,53205.9091536919,10483.3393699026,0.9957805907,0.9957805907,0.9989451477,0.9989451477,325,264,427,1046,897,982,0.0813313313,0.0660660661,0.1068568569,0.2094094094,0.1795795796,0.1965965966,0.1258758759,0.0903403403,0.0950950951,503,361,380
49.9215515815,40.661410564,41.9225137357,0.0007433085,0.0007378604,0.0007117414,299.9048198038,295.9365727644,297.5774781033,0.0841295526,0.0815764324,0.0828509131,3.3901548332,0.929000413,1.5088222558,9.95192584587384E-06,6.39718645079475E-06,4.91474332935074E-06,47.3257744195,46.3680206964,47.5056705725,0.0031884967,0.003116871,0.0031497084,2239.7289244014,2149.9933433035,2256.7887365435,1.01665112805651E-05,9.71488503029084E-06,9.92066299375043E-06,-1,-1,-1,78306.8110272934,1679.7096159094,0.9936642027,0.9936642027,0.994720169,0.994720169,35.2413726701,31.8045706447,27.4093674108,0.0006207219,0.0005651632,0.0005393921,602.6697782542,624.0268756084,599.8852281096,0.0695936622,0.0556255591,0.055751795,0.2767499024,0.4929133114,0.6552493479,-5.86360592432817E-06,-6.29723412530604E-06,-6.08041124311903E-06,47.0524631667,46.6258229923,45.6244521816,0.0030107431,0.0027862524,0.0027878058,2213.9342900576,2173.9673697049,2081.5906368688,9.06457423313049E-06,7.76320216145902E-06,7.77186111869011E-06,-1,-1,-1,76741.5064446197,18200.1174471074,0.9840737636,0.9840737636,0.9782062028,0.9782062028,35.7158057122,35.3167865967,33.2809048228,0.0008770876,0.0009406567,0.0008988063,116.3474651674,124.2682400697,116.0908502376,0.0459999103,0.0813815178,0.0660693598,0.4855737534,0.6044026068,2.5471255147,8.33450774245282E-06,5.06280904491775E-06,6.69260136964086E-06,16.9766217569,19.7868235822,17.4594578129,0.002468109,0.003912752,0.0032532486,288.2056862781,391.5183874727,304.8326671193,6.09156215706928E-06,1.53096285642206E-05,1.05836266597377E-05,-1,-1,-1,77338.038425499,15855.3966929372,0.9863013699,0.9863013699,0.9841938883,0.9841938883,353,448,725,1950,1846,1215,0.0883383383,0.1121121121,0.1814314314,0.3903903904,0.3695695696,0.2432432432,0.0673173173,0.0565565566,0.1008508509,269,226,403
46.6900608751,37.1578857089,39.6866297051,0.00090794,0.0009020563,0.0008393604,278.1351223803,267.0276878216,270.053911275,0.0761309222,0.0745710098,0.0753044013,0.4125610355,0.4738516532,0.8174304829,6.23234261927534E-06,3.51946027503047E-06,4.85927110664279E-06,40.7886498601,39.6053500007,40.0474382498,0.004287918,0.0040755543,0.0040970087,1663.7139574097,1568.5837486762,1603.7973103699,1.83862404668643E-05,1.66101427934192E-05,1.67854801978346E-05,-1,-1,-1,78644.9761592981,6444.8930658082,0.9736842105,0.9736842105,0.9715789474,0.9715789474,37.1895542953,28.3387274424,30.3201272724,0.0006887028,0.0007260004,0.0006525802,371.9038450557,384.387600287,377.4937920313,0.0590189938,0.0993485004,0.0984594264,1.2563189091,0.5081483783,0.5842382072,-9.32741870055359E-07,-7.64055713264941E-07,-8.46246870260613E-07,41.0192894797,42.2281162704,41.6566473167,0.0031079687,0.0035375632,0.0035272929,1682.582109417,1783.2138037454,1735.2762656699,9.65946931784949E-06,1.25143536257825E-05,1.24417954828359E-05,-1,-1,-1,81919.2773097268,19435.7574760891,0.9631027254,0.9631027254,0.9568134172,0.9568134172,36.2306862861,32.8556852131,32.6446042909,0.0010089951,0.0009529998,0.000911225,569.183671148,178.4649933967,175.0686562751,0.0682896154,0.0688004992,0.0685444965,1.9518843845,1.487011683,0.9554789874,7.59778983652141E-06,4.5638068681995E-06,3.27987369611826E-06,31.9712665255,26.9630431192,26.4083440711,0.0041625842,0.0037323429,0.0037034747,1022.1618832443,727.0056942493,697.4006365783,1.73271069157546E-05,1.39303838126941E-05,1.37157247376919E-05,-1,-1,-1,81852.9404459961,17858.2666578992,0.970464135,0.970464135,0.9641350211,0.9641350211,191,124,235,358,273,454,0.0477977978,0.031031031,0.0588088088,0.0716716717,0.0546546547,0.0908908909,0.0908408408,0.0635635636,0.1178678679,363,254,471
87.8438202458,76.7699789297,81.0785388198,0.0023594509,0.0019603294,0.0022086551,1066.2339196961,1089.6984966755,1017.3696064771,0.1102308609,0.1172699051,0.1137451002,0.5368700004,0.3556528442,1.55498482,1.73783169531565E-06,7.61949179821809E-07,0.000000978,149.9878654651,131.136396466,140.5392096917,0.0105148825,0.0094649944,0.0103865506,22496.359786781,17196.7544780938,19751.2694607593,0.0001105628,8.95861190126894E-05,0.0001078804,-1,-1,-1,114802.190233448,20820.7122270664,0.6765015806,0.6765015806,0.8018967334,0.8018967334,50.6345613537,39.4866828203,40.9568223146,0.0014544714,0.0011262699,0.0014653213,903.4913526822,978.91572621,941.1880653552,0.0834799617,0.1049426026,0.1035561593,0.1320770055,0.2857324052,0.6099850646,-8.77843368388923E-06,-8.62893770840857E-06,-8.57109824553906E-06,109.8762725479,107.6253498573,103.3214376276,0.0072414245,0.0064189029,0.0078625566,12072.7952690295,11583.2159318989,10675.3194734358,5.24382287402436E-05,4.12023138175762E-05,6.18197965760216E-05,-1,-1,-1,75165.003776548,19755.507628219,0.9459572685,0.9459572685,0.9447004608,0.9447004608,36.8510725364,37.919393171,33.2645590843,0.0017895724,0.0017587907,0.0018336301,231.2772020858,359.9107308951,202.932850357,0.1048434467,0.0957741547,0.1011125292,0.9411716778,0.4496840925,1.3605335898,2.27134990988111E-06,1.9718931456356E-06,1.59419604387174E-06,22.0237888079,32.2705205555,22.0275663598,0.0086250972,0.0078915952,0.0084187748,485.047273455,1041.386496926,485.2136797362,7.43923019620419E-05,6.22772754027448E-05,7.08757688364808E-05,-1,-1,-1,85491.3119289883,22694.3850197111,0.9463157895,0.9463157895,0.9221052632,0.9221052632,243,195,238,330,251,305,0.0608108108,0.0487987988,0.0595595596,0.0660660661,0.0502502503,0.0610610611,0.0898398398,0.0618118118,0.0853353353,359,247,341
70.7321609069,73.6888921137,67.6701468219,0.000712739,0.0007195066,0.0006475513,558.8583320891,534.3472840962,545.9917561074,0.0514384909,0.052598448,0.0521163808,1.3213935809,2.0513174312,1.2598615814,6.99564285840382E-06,5.10608989161631E-06,5.91639019227692E-06,97.5697560448,91.4338253918,95.9735024862,0.0020111487,0.0020121882,0.0020051106,9519.8572946441,8360.1444257784,9210.913179467,4.04471903572814E-06,4.04890137265569E-06,4.02046852942984E-06,-1,-1,-1,100499.953051314,1752.1364025739,0.9915522703,0.9915522703,0.9936642027,0.9936642027,63.5338428665,70.2489965031,62.8885504408,0.0006867503,0.000788452,0.0006963483,579.8543575462,562.5416461827,562.5626971388,0.0901237642,0.090633142,0.0903767641,0.3725896929,0.5099365824,0.3656565812,-1.2091068617006E-05,-1.23668676342245E-05,-1.22273918744726E-05,98.2377062728,99.2362366974,102.2713800474,0.0037449617,0.0040958562,0.0041126826,9650.6469337483,9847.8306738566,10459.4351767929,1.40247377647442E-05,0.000016776,1.69141584901223E-05,-1,-1,-1,86828.702824519,13308.8208999744,0.9756813417,0.9756813417,0.8914046122,0.8914046122,31.5450528703,37.3085620929,31.3287503729,0.0006799549,0.0006997014,0.0006398078,135.9681027952,145.5997953319,137.8092347596,0.0062550043,0.0054595222,0.0058552249,0.7604235268,3.3795201125,0.5730904355,4.71384864271731E-06,1.04980825632114E-05,7.3593813373412E-06,24.2234625856,21.5385741014,22.2995128658,0.0005008253,0.0005231757,0.0004691325,586.7761396348,463.9101743228,497.268274052,2.50826007581966E-07,2.73712795628114E-07,2.20085334244573E-07,-1,-1,-1,72219.9723808811,10080.100884875,1,1,1,1,624,414,610,754,592,984,0.1561561562,0.1036036036,0.1526526527,0.150950951,0.1185185185,0.196996997,0.1031031031,0.1026026026,0.1716716717,412,410,686
76.1467193162,78.87007942,76.4265669479,0.0007231613,0.000742823,0.000699053,615.9325850401,615.8357893179,615.8699492196,0.0408642018,0.042548269,0.0402137722,1.1318165517,1.0856933188,0.2942481522,6.124368706622E-06,7.07627666201201E-06,6.58184778164398E-06,117.1778493463,118.5865560292,118.1637567035,0.0021230679,0.0021586415,0.0021124554,13730.6483774269,14062.7712708665,13962.6733982847,4.50741714402991E-06,4.65973295545907E-06,4.4624676924243E-06,-1,-1,-1,95271.4132940741,2759.6537347603,0.9852631579,0.9852631579,0.9894736842,0.9894736842,38.8249081918,43.428820324,37.4905811422,0.0006038908,0.0006449777,0.0005816447,885.3584593073,902.7454045403,830.3371360989,0.0897030904,0.0909359063,0.0903187132,0.4442452364,0.9548749001,0.3570070473,-1.28208111592756E-05,-1.24093569029025E-05,-1.26144468428471E-05,93.2963292452,93.0447984072,92.8180039234,0.0029065545,0.0030232845,0.0029199765,8704.2050506304,8657.334510645,8615.1818523248,8.44805879322727E-06,9.14024913890829E-06,8.52626304070859E-06,-1,-1,-1,86207.7958242807,18964.2812648635,0.9756915339,0.9756915339,0.9773679799,0.9773679799,30.2524843689,33.3038659313,29.3963713262,0.000704765,0.0007205822,0.0006928278,165.6192960106,153.9074280675,158.9509793642,0.038288917,0.0372478811,0.0377683094,1.6817730721,0.4857125911,1.4333727444,7.30779078269006E-06,5.07845418948752E-06,6.09828372861288E-06,21.3956890471,22.1873114521,20.9856813956,0.0016729755,0.0016355337,0.0016526136,457.7755098016,492.2767894735,440.3988236377,2.79884714799485E-06,0.000002675,2.73113177940622E-06,-1,-1,-1,76205.3784044012,14902.0503009378,0.9820864067,0.9820864067,0.9852476291,0.9852476291,238,193,268,499,396,654,0.0595595596,0.0482982983,0.0670670671,0.0998998999,0.0792792793,0.1309309309,0.1171171171,0.0843343343,0.1216216216,468,337,486
54.8312306963,52.9528578269,52.6147518341,0.0007268629,0.0006406097,0.0006804475,381.106790747,359.2957654294,370.1252471857,0.0524586372,0.0524386832,0.0528405496,2.5399757864,0.8650608158,1.6579605116,3.93624742952865E-06,3.39871240555307E-06,3.63940760630421E-06,65.1471196896,61.5406256252,63.4567919746,0.0026304513,0.0019265318,0.0026047495,4244.1472038552,3787.2486023448,4026.7644477068,6.9192738355494E-06,3.71152470075894E-06,6.78471994540323E-06,-1,-1,-1,85519.9633023033,481.8197661864,0.9957761352,0.9957761352,0.9989440338,0.9989440338,30.0323823988,32.8792806632,29.5248229673,0.0004980346,0.0004990638,0.000445838,726.8825655472,721.4107529057,721.0123638573,0.0579714843,0.0578660928,0.0579169836,0.4466835675,0.3750142969,0.2692236718,-2.7817457736114E-07,-2.4723537864547E-07,-0.000000261,86.8869473498,84.8034618265,85.9688819605,0.0016832596,0.0016718812,0.0016616751,7549.3416197647,7191.6271377565,7390.6486655318,2.83336271352026E-06,2.79518687527227E-06,2.76116419435306E-06,-1,-1,-1,75824.0597955593,15630.8526906448,0.9979035639,0.9979035639,0.9987421384,0.9987421384,30.7678569618,31.6274139192,30.2656020649,0.0007711538,0.0008004257,0.0008057049,130.705877208,135.0316592622,132.3596097929,0.0502154113,0.0698555314,0.0680973149,0.8492090586,1.0190848733,0.5787197254,1.81025162568205E-06,3.93228188095526E-06,2.86786543768139E-06,19.8337124827,20.170945217,19.3536256345,0.0021036702,0.002652771,0.0030572988,393.3761508467,406.8670309484,374.5628252018,4.42542828733926E-06,7.03719378308192E-06,9.34707607028283E-06,-1,-1,-1,71434.756332677,10792.1913030767,0.9936708861,0.9936708861,0.996835443,0.996835443,225,197,227,814,565,668,0.0563063063,0.0492992993,0.0568068068,0.162962963,0.1131131131,0.1337337337,0.0995995996,0.0560560561,0.0710710711,398,224,284
79.8220142501,94.4251935796,78.2383560656,0.0042761612,0.0064027166,0.0085046684,408.0018549332,554.359836908,308.7705114213,0.0680539584,0.0760574824,0.0755090928,0.6987249657,8.0193672583,2.0767210876,1.05622969368117E-05,1.25088252051827E-05,0.000048428,62.3879261418,54.5864128039,49.6283858267,0.0112233025,0.0152005919,0.0181181822,3892.253328272,2979.6764627954,2462.9766797606,0.0001259625,0.000231058,0.0003282685,-1,-1,-1,95438.8855402844,6902.410822279,0.7257383966,0.7257383966,0.7921940928,0.7921940928,44.7787208193,39.7432126983,31.7277848285,0.0015124418,0.0014076547,0.001657829,467.2111829952,537.770416749,493.8498164729,0.097456798,0.0945056577,0.09596972,0.6635007848,0.5893300183,0.1821825544,-5.88386973906498E-07,-7.66807556192134E-07,-5.36889206224369E-07,43.5062662882,46.3783927713,42.8158778411,0.0069593543,0.0069582436,0.0077149466,1892.7952063409,2150.955316049,1833.1993953071,4.84326129427471E-05,4.84171545339547E-05,5.95204012955896E-05,-1,-1,-1,81037.1915540208,20653.5062096664,0.8507963118,0.8507963118,0.9513830679,0.9513830679,46.0336590815,48.4535752044,38.6217891186,0.0030333501,0.0024930552,0.0031168489,455.1658661727,544.911237975,198.7302201717,0.0780131158,0.0841227635,0.0771657793,3.9898233062,1.2002907159,0.0766273715,1.70608034373429E-05,0.000015097,1.60304315618088E-05,29.409104168,40.7128471742,24.7749333341,0.0099744464,0.0088845959,0.0106386149,864.8954079659,1657.5359250324,613.7973217098,9.94895810117288E-05,0.000078936,0.0001131801,-1,-1,-1,94645.3680829693,35339.3518189297,0.7974683544,0.7974683544,0.8502109705,0.8502109705,245,214,253,502,425,451,0.0613113113,0.0535535536,0.0633133133,0.1005005005,0.0850850851,0.0902902903,0.0803303303,0.0808308308,0.0908408408,321,323,363
51.8149794793,47.9186500693,47.2082423381,0.0006129987,0.0006029662,0.0005517555,168.7732160336,165.7434623401,163.9839445986,0.0078516711,0.0089222687,0.0078125649,1.6430139971,3.4231607041,2.9827606771,0.000014756,1.23593435763755E-05,1.34710856969773E-05,31.7169108555,33.1380078319,31.657305404,0.0007013032,0.0007605574,0.0007098436,1005.9624342153,1098.1275630667,1002.184985445,4.91826129262137E-07,5.78447575491298E-07,5.03877929615653E-07,-1,-1,-1,71892.7016813028,225.8052839452,1,1,1,1,86.631231755,80.9967145613,79.9862046495,0.0011468389,0.0008104789,0.000958353,763.2904421053,753.9042093002,755.7604711483,0.0974908138,0.1000781696,0.098776881,0.6905045061,0.2513831253,0.6766599744,-1.10788219664841E-05,-1.09313189353238E-05,-1.10050659236947E-05,118.1555818975,123.3582433288,120.9270235773,0.0042270547,0.0032372634,0.0040427795,13960.741533546,15217.2561971784,14623.3450312555,0.000017868,1.04798742022225E-05,1.63440659226559E-05,-1,-1,-1,69457.8698027146,19773.0569345452,0.9723386421,0.9723386421,0.9761106454,0.9761106454,118.4204911353,118.0474956468,111.5418499066,0.0011281786,0.0011986287,0.0011835518,765.3976651189,780.0101321232,768.2861070992,0.0718481257,0.0714759027,0.0570360552,2.9391135298,1.7289195442,1.742262117,9.18784944042271E-06,1.08461655993369E-05,0.000009321,185.9386627097,187.8919646177,184.9174066868,0.0037235643,0.0042523416,0.004295763,34573.1862902638,35303.3903679115,34194.4472957808,1.38649309027836E-05,1.80824091340749E-05,1.8453580145118E-05,-1,-1,-1,73817.2655635593,37139.8389688648,0.9968387777,0.9968387777,0.9947312961,0.9947312961,338,205,241,380,276,322,0.0845845846,0.0513013013,0.0603103103,0.0760760761,0.0552552553,0.0644644645,0.0965965966,0.0648148148,0.0865865866,386,259,346
104.1831298022,104.850693452,103.8670934565,0.0012166461,0.0012140039,0.0011706828,503.3671377465,528.1074566947,514.1786909988,0.1139997761,0.116224306,0.1150912211,2.4059834485,0.361182815,1.9613944533,1.27316363557566E-05,2.75064317746498E-05,9.93402372847738E-07,124.6577021172,125.9082146182,125.6130603495,0.0059953179,0.0059920255,0.0059883333,15539.5426971368,15852.8785083528,15778.6409303557,3.59438367145956E-05,3.59043695473534E-05,3.58601353074259E-05,1,1,1,135345.563024793,19821.800890646,0.9147368421,0.9147368421,0.9126315789,0.9126315789,27.0917212634,25.9032690649,24.7131885267,0.0008397198,0.0007868643,0.0007106827,546.7957066374,435.4966725029,222.1295815311,0.0936992259,0.0918391929,0.0695007907,0.5618677346,0.8388371685,0.5257522731,-1.0198394409565E-06,-1.05626339875823E-06,-1.03724621735307E-06,24.1590161174,21.3674221477,19.0458113885,0.004901205,0.0045687324,0.0041727145,583.6580597603,456.5667292371,362.7429314447,2.40218100088457E-05,2.08733155796574E-05,1.7411546303645E-05,-1,-1,-1,84291.3158997062,21769.6403376489,0.9526205451,0.9526205451,0.9526205451,0.9526205451,33.8518650675,35.5085853428,33.7372573416,0.0008119691,0.0007789767,0.0007680024,138.9378062918,139.312488939,139.0670591155,0.072209215,0.0707122764,0.0714594401,0.9668215182,0.66211665,1.248339028,0.000013108,2.7501608959214E-05,2.15533217310577E-05,20.46530107,21.9967577765,21.2310440065,0.0030838515,0.0030205957,0.0030480674,418.828547886,483.857352679,450.7572296053,9.51014010226166E-06,0.000009124,9.29071511682544E-06,-1,-1,-1,71612.9819898605,15256.6270888211,0.9757639621,0.9757639621,0.9747102213,0.9747102213,254,187,218,397,305,355,0.0635635636,0.0467967968,0.0545545546,0.0794794795,0.0610610611,0.0710710711,0.0995995996,0.0738238238,0.0945945946,398,295,378
117.9830996335,117.5055520614,116.6774882796,0.0008693492,0.0008845828,0.0008482124,973.9647448061,965.1124810243,969.5385669107,0.0432302032,0.0451898641,0.0442014554,1.2821663966,2.2694291964,2.5957782402,1.53142533374726E-05,1.11886186261234E-05,1.40569399397431E-05,143.3183698595,139.6402434218,142.0920302601,0.0032243447,0.0032935636,0.0032595601,20540.1551391723,19499.3975829006,20190.1450634468,1.03963988532444E-05,1.08475612857212E-05,1.06247322159417E-05,-1,-1,-1,126406.721688816,7998.4253167803,0.9715489989,0.9715489989,0.9726027397,0.9726027397,54.8530204248,53.6573375567,51.1621490445,0.0005375048,0.0006170556,0.0005403908,492.0422019184,457.7853972668,446.6999355016,0.0623727213,0.0649658636,0.0650673084,0.1925580088,1.0355839943,0.1592226786,-5.39690237060123E-07,-7.27286848941921E-07,-6.31430118903374E-07,70.8177160785,67.1318337373,68.6122855011,0.0024779973,0.0032146981,0.0029025007,5015.1489105758,4506.6831009327,4707.6457216875,6.14047078712834E-06,1.03342837737063E-05,8.42451035480043E-06,-1,-1,-1,65971.0709633446,12394.4955655812,0.986163522,0.986163522,0.9815513627,0.9815513627,37.9554221511,35.8707945644,34.4076873755,0.0006440503,0.0006419413,0.0006262567,143.4640288932,145.7486601626,136.3394474214,0.0072657989,0.0081223911,0.007370054,1.5490871253,1.0966433231,0.2694879616,7.80516999658303E-06,6.21962936098645E-06,0.000006654,24.9820602924,26.2817262206,25.747185221,0.0007321343,0.000785451,0.0007505622,624.1033364528,690.729133133,662.9175468031,0.000000536,6.16933350171662E-07,5.63343653586663E-07,-1,-1,-1,69359.6711018361,11855.1392178676,0.9989473684,0.9989473684,0.9989473684,0.9989473684,378,290,396,794,690,810,0.0945945946,0.0725725726,0.0990990991,0.158958959,0.1381381381,0.1621621622,0.1316316316,0.0833333333,0.1196196196,526,333,478
46.9705862134,45.1987922089,42.1151819706,0.0006158052,0.0006256203,0.0005899293,304.9270398783,339.0977258672,320.7521633505,0.0696494104,0.071266877,0.0704480946,3.0707936556,0.8270012518,0.9702994974,0.000019217,3.07566449896417E-05,0.000013239,47.1569480849,54.9354551665,51.2498911858,0.0023521212,0.0024090493,0.002378578,2223.7777526864,3017.9042343536,2626.5513465551,5.53247435156167E-06,5.8035185164101E-06,5.65763340362451E-06,-1,-1,-1,70646.3017979379,2146.745257385,0.9926238145,0.9926238145,0.9915700738,0.9915700738,35.6951344574,33.441011289,30.3376417133,0.0007098199,0.0007086031,0.0006687553,360.0113823787,383.3366062139,370.1298137787,0.071128369,0.0765707471,0.0757480905,0.6063488217,0.4573672156,0.3255284904,-8.94799687706284E-07,-9.18243215981658E-07,-8.97645271633803E-07,50.3843539224,53.9175844637,52.5979039978,0.0040610731,0.0041331882,0.0041184116,2538.5831201789,2907.1059144025,2766.5395049609,1.64923145657084E-05,1.70832446822558E-05,1.69613139186049E-05,-1,-1,-1,75599.715843834,21576.7146970184,0.9580712788,0.9580712788,0.9530398323,0.9530398323,37.1822713103,36.0998625417,31.8286658952,0.000729038,0.000728968,0.0007011908,152.1779256428,124.5766511178,138.333966882,0.0706308453,0.0743762146,0.0700660932,0.821714276,0.5931075466,1.1941688496,4.15248803283095E-06,3.88345235412318E-06,3.92058104035683E-06,26.7466739302,22.7874254496,24.6396254889,0.0027077252,0.0028249375,0.0026972881,715.3845663298,519.2667586199,607.1111442312,7.3317758672797E-06,7.98027184777375E-06,7.27536324594961E-06,-1,-1,-1,71096.1137877854,13166.4825251011,0.9863157895,0.9863157895,0.9852631579,0.9852631579,194,152,227,1049,718,1500,0.0485485485,0.038038038,0.0568068068,0.21001001,0.1437437437,0.3003003003,0.0728228228,0.0523023023,0.0923423423,291,209,369
